time,avg_speed,running,halted
962,0.768716152645219,899,754
963,0.7536894180047726,898,755
964,0.7559301487780967,898,760
965,0.7331104973099495,895,768
966,0.7655312482060446,895,767
967,0.7658097846623515,894,763
968,0.7589952804396098,893,759
969,0.7661958090688002,893,760
970,0.7612912974942705,893,760
971,0.7304413599613863,893,753
972,0.7170522860894853,893,758
973,0.6953077866585842,892,768
974,0.6852179579275179,892,766
975,0.6607237239219993,892,771
976,0.6390403074199618,892,773
977,0.610770034491015,892,776
978,0.5924256879449679,892,770
979,0.569682562736097,892,773
980,0.5543040178881039,892,769
981,0.5451806835943872,892,774
982,0.551530888537948,892,768
983,0.5509659604057523,892,761
984,0.5438624069632777,892,764
985,0.5732117421221942,891,767
986,0.6159192409967403,891,771
987,0.639977784974524,890,774
988,0.6622942675168608,889,778
989,0.6795035219749507,888,773
990,0.6979405854772671,888,769
991,0.702850031423355,888,769
992,0.7064276812913783,888,762
993,0.7152958522224474,888,762
994,0.718789567398683,888,757
995,0.7145317484542102,887,753
996,0.7114485563488936,887,754
997,0.7144439600286062,886,749
998,0.7318147026093196,886,758
999,0.739649984813045,883,758
1000,0.7520927849669349,884,752
1001,0.7524376226670371,883,746
1002,0.7689666891884172,883,741
1003,0.7758919500423879,883,732
1004,0.7742653810791236,882,733
1005,0.7549628734877983,881,736
1006,0.7247133920378466,880,742
1007,0.6816759761419823,879,749
1008,0.6597252791885014,879,755
1009,0.6365503503820306,878,760
1010,0.6313959568189306,877,759
1011,0.616904709364791,876,753
1012,0.6152442839828268,875,753
1013,0.6026811673346655,875,750
1014,0.5905258266725375,874,747
1015,0.6090774066668608,874,744
1016,0.6294931809903531,873,736
1017,0.633943005891504,872,730
1018,0.6263972479820501,872,722
1019,0.6095951874931487,870,720
1020,0.6156209359185155,870,722
1021,0.5922605336476343,870,724
1022,0.5783343544756009,870,738
1023,0.5724868966641202,870,746
1024,0.5849670230985269,870,742
1025,0.5792990552392359,870,747
1026,0.590934211792856,870,740
1027,0.5732535832780822,869,747
1028,0.5909324089117806,869,749
1029,0.5877661350235476,869,752
1030,0.5884007265867853,869,751
1031,0.577469432785514,869,755
1032,0.5917337808856823,869,760
1033,0.5903242888866794,869,765
1034,0.5751979242997792,869,761
1035,0.5619946871650839,868,763
1036,0.5395625971551815,866,756
1037,0.529386994467122,866,759
1038,0.5019320358161454,866,756
1039,0.47709060772610984,865,751
1040,0.4468858121833267,865,750
1041,0.42727545944092965,865,754
1042,0.4108013625281378,865,756
1043,0.4070492572598245,865,756
1044,0.4004702360057245,865,760
1045,0.4002466766681133,865,757
1046,0.40296798426231106,865,766
1047,0.40268744971131626,864,766
1048,0.4032728496449476,863,762
1049,0.40929491167932586,863,757
1050,0.40822775226952773,862,756
1051,0.45372193404430516,862,759
1052,0.4751877443671795,862,754
1053,0.49989433203835437,862,759
1054,0.5043785938314724,862,762
1055,0.4970474592197567,862,765
1056,0.5047683855475463,862,764
1057,0.5087831544331008,862,757
1058,0.49527101940698603,862,763
1059,0.4850824219670062,861,768
1060,0.4688406508737291,861,774
1061,0.4629471127373164,861,774
1062,0.46661033213775727,861,779
1063,0.4558897460971804,861,781
1064,0.4642415085081009,861,776
1065,0.4604256669367778,861,780
1066,0.47011905580720953,861,780
1067,0.4720459610592975,861,781
1068,0.4535207778465204,860,785
1069,0.4355852679794391,860,783
1070,0.4116885689331055,859,777
1071,0.3953651919667143,859,779
1072,0.3890412124570078,859,778
1073,0.38460086622212386,858,777
1074,0.3939415825338245,857,776
1075,0.3943773298804195,855,777
1076,0.4236914460227669,855,776
1077,0.4241976673397985,854,773
1078,0.45441070253651455,854,767
1079,0.48456239914115706,854,761
1080,0.5204680486063753,854,759
1081,0.5405891984124909,853,761
1082,0.5743022395608578,853,761
1083,0.5632205935166199,851,768
1084,0.5702052532941807,850,760
1085,0.5587404635705174,850,756
1086,0.564208354946598,850,759
1087,0.5577884091082206,850,757
1088,0.5619806819629984,850,759
1089,0.5592300886313667,849,757
1090,0.5517004977806913,849,757
1091,0.5515919738920615,848,752
1092,0.5608636644314977,848,755
1093,0.5445105953007872,847,756
1094,0.5255973122841857,847,761
1095,0.5141014265511068,847,765
1096,0.49078166431927156,847,767
1097,0.4939420949466063,847,762
1098,0.49164990090337896,847,762
1099,0.5039487761530624,847,765
1100,0.4946399320086377,847,763
1101,0.5111952343913737,847,761
1102,0.5226552057877792,847,758
1103,0.5227505482076766,847,757
1104,0.4997308567194263,845,761
1105,0.484729262096446,844,764
1106,0.5077103039583091,844,761
1107,0.5187859232716099,844,763
1108,0.5477445643761448,844,755
1109,0.5724561435548093,844,754
1110,0.6202233533804612,844,752
1111,0.6145934349119607,843,755
1112,0.6063156725898757,843,754
1113,0.5840730648141047,842,760
1114,0.5908284105215278,842,761
1115,0.566151175710744,842,761
1116,0.5717075196377803,842,760
1117,0.5720221928715212,842,757
1118,0.5732133237028326,842,762
1119,0.5584421337814208,842,756
1120,0.5591000970797672,842,752
1121,0.5790993532861147,842,751
1122,0.5622160608987171,841,755
1123,0.5335893045306693,839,750
1124,0.5258987417280064,839,751
1125,0.5285102180363351,839,745
1126,0.5249979924886459,839,742
1127,0.5324017082540333,839,741
1128,0.5274037243309836,838,736
1129,0.5099771117941458,838,737
1130,0.491144277285075,838,742
1131,0.48099705301559154,838,741
1132,0.4827749870563591,838,741
1133,0.47488627584148096,837,738
1134,0.45423950248433376,835,734
1135,0.45289789688294485,834,733
1136,0.4801527900821024,834,730
1137,0.5006528217457934,834,727
1138,0.5381700080906863,834,729
1139,0.5758198421564696,834,726
1140,0.5910632812795261,834,728
1141,0.6218537328691935,833,733
1142,0.6257620509597989,832,729
1143,0.6150132212518538,831,730
1144,0.6148926104422486,831,728
1145,0.6265165967095236,831,729
1146,0.6202710218277375,830,725
1147,0.6228887932239469,830,723
1148,0.6239082403844758,829,717
1149,0.6192219855264117,829,722
1150,0.6210464058711793,829,717
1151,0.6059892280514836,829,716
1152,0.5894174789777126,829,721
1153,0.5760384959683249,829,729
1154,0.5572110867347265,829,736
1155,0.5424472277532371,829,738
1156,0.5394302249319055,829,735
1157,0.5246324952499538,829,737
1158,0.5232221602003233,829,735
1159,0.5154880751784279,829,735
1160,0.5164336506801992,829,732
1161,0.5235511145055093,828,724
1162,0.5531254430255352,828,719
1163,0.5639875804084704,828,717
1164,0.5588617347294597,827,715
1165,0.5713098824884985,825,713
1166,0.5736920014973653,825,715
1167,0.5700710211905841,824,712
1168,0.5703694826069705,824,707
1169,0.5743391357763827,823,708
1170,0.5696033405452753,822,708
1171,0.5748355102432409,822,712
1172,0.5926049261083907,822,707
1173,0.6000973990747356,822,706
1174,0.5885190465489029,821,701
1175,0.582681453144464,820,695
1176,0.5626506505783394,820,699
1177,0.5420274233105884,820,695
1178,0.5550179080158879,820,697
1179,0.5617356939541582,820,699
1180,0.5493188534438614,820,701
1181,0.5563046016085367,820,705
1182,0.5507675259402162,820,708
1183,0.5577532383622463,820,709
1184,0.5751907772869599,820,708
1185,0.5735266785420472,820,709
1186,0.5824599847747208,820,709
1187,0.5763455487937268,820,712
1188,0.5542930426737154,820,712
1189,0.5146242589517155,820,712
1190,0.4731700820743868,820,713
1191,0.4534549567482284,820,712
1192,0.4436206985822003,820,711
1193,0.453065773433939,820,712
1194,0.4489529807489101,819,713
1195,0.4485290577952297,818,719
1196,0.44241525900777484,818,720
1197,0.4436752445817334,818,723
1198,0.43533665943244904,817,728
1199,0.44559109222843213,817,724
1200,0.4459565541218161,817,727
1201,0.4488250728163995,817,735
1202,0.4687230911401833,817,729
1203,0.47422905932337633,817,732
1204,0.46749633409551844,817,728
1205,0.4684535016832929,817,732
1206,0.4488644177730817,817,729
1207,0.4330431404961238,816,731
1208,0.4293540118812594,815,736
1209,0.43412731782302105,815,735
1210,0.44670176850081245,815,736
1211,0.4398247868935822,815,736
1212,0.4381441910737583,815,738
1213,0.41440565157251447,815,742
1214,0.41045437184775324,815,744
1215,0.40465333624657435,815,746
1216,0.40231832079394586,815,750
1217,0.3740774843068212,814,754
1218,0.35880237698364403,814,757
1219,0.3208555144635537,813,758
1220,0.30929161642754427,813,758
1221,0.31989161584570486,813,760
1222,0.32791702715449184,813,763
1223,0.3439952420856822,813,762
1224,0.3723954410191066,813,754
1225,0.3806060419294293,812,751
1226,0.3780260302119668,812,750
1227,0.37782447448483525,812,751
1228,0.3667881490738627,812,748
1229,0.3361552732065967,811,746
1230,0.3027899822699131,811,748
1231,0.2755681561416162,811,752
1232,0.2684444265189122,811,755
1233,0.2672282432295009,811,757
1234,0.2557925920252609,810,754
1235,0.2564862535677426,810,752
1236,0.23856858465911993,809,753
1237,0.2445283426361217,809,752
1238,0.25586197552135975,809,753
1239,0.2823120739634765,809,749
1240,0.3004997478589219,809,748
1241,0.3203918042723549,809,743
1242,0.332805933136817,809,743
1243,0.3345800167501188,809,744
1244,0.33023124250570524,809,738
1245,0.3303182694768225,809,736
1246,0.30472230131494227,808,735
1247,0.30008893465023107,808,737
1248,0.2959765331131107,808,743
1249,0.29608787425753114,808,738
1250,0.2894725396220946,808,737
