time,tls,selected_phase,pressure_best,pressure_second,pressure_gap,max_age,avg_age,phase_switched
622,A1,0,182.3,127.6,54.70000000000002,324,153,0
622,B2,0,161.0,113.2,47.8,270,127.5,0
623,A1,0,185.7,131.2,54.5,342,161.5,0
623,B2,0,167.0,116.4,50.599999999999994,288,136,0
624,A1,0,191.8,135.5,56.30000000000001,360,170,0
624,B2,0,164.10000000000002,120.4,43.70000000000002,306,144.5,0
625,A1,0,196.5,138.4,58.099999999999994,378,178.5,0
625,B2,0,168.10000000000002,122.6,45.50000000000003,324,153,0
626,A1,0,205.2,143.3,61.89999999999998,396,187,0
626,B2,0,178.6,127.6,51.0,342,161.5,0
627,A1,0,206.5,144.5,62.0,414,195.5,0
627,B2,0,184.4,132.6,51.80000000000001,360,170,0
628,A1,0,210.5,146.7,63.80000000000001,432,204,0
628,B2,0,183.7,134.8,48.89999999999998,378,178.5,0
629,A1,0,215.9,150.3,65.6,450,212.5,0
629,B2,0,194.8,142.8,52.0,396,187,0
630,A1,0,222.70000000000002,155.3,67.4,468,221,0
630,B2,0,207.29999999999998,148.10000000000002,59.19999999999996,414,195.5,0
630,C1,0,99.70000000000002,32.400000000000006,67.30000000000001,18,8.5,0
631,B2,0,210.0,153.7,56.30000000000001,432,204,0
631,C1,0,104.39999999999999,36.0,68.39999999999999,36,17,0
632,B2,0,213.8,158.0,55.80000000000001,450,212.5,0
632,C1,0,110.50000000000001,39.3,71.20000000000002,54,25.5,0
633,B1,2,150.00000000000003,111.90000000000002,38.10000000000001,26,13,1
633,B2,0,218.10000000000002,160.2,57.900000000000034,468,221,0
633,C1,0,117.3,47.6,69.69999999999999,72,34,0
634,C1,0,122.7,47.2,75.5,90,42.5,0
635,C1,0,130.20000000000002,57.900000000000006,72.30000000000001,108,51,0
636,B0,0,89.70000000000002,48.7,41.000000000000014,18,8.5,1
636,C1,0,138.3,67.2,71.10000000000001,126,59.5,0
637,C1,0,140.9,68.7,72.2,144,68,0
638,C1,0,149.0,80.0,69.0,162,76.5,0
639,C1,0,153.7,79.9,73.79999999999998,180,85,0
640,C1,0,161.1,84.5,76.6,198,93.5,0
641,C1,0,168.5,92.1,76.4,216,102,0
642,C1,0,175.3,93.8,81.50000000000001,234,110.5,0
643,C1,0,182.7,97.7,84.99999999999999,252,119,0
644,C1,0,187.4,102.9,84.5,270,127.5,0
645,A1,0,79.10000000000001,61.300000000000004,17.800000000000004,18,8.5,0
645,C1,0,194.8,101.5,93.30000000000001,288,136,0
646,A1,0,84.5,64.9,19.599999999999994,36,17,0
646,C1,0,200.8,104.69999999999999,96.10000000000002,306,144.5,0
647,A1,0,92.60000000000001,70.2,22.400000000000006,54,25.5,0
647,C1,0,205.5,112.6,92.9,324,153,0
648,A1,0,100.1,78.2,21.89999999999999,72,34,0
648,B1,2,145.40000000000003,91.40000000000002,54.000000000000014,26,13,0
648,B2,0,73.70000000000002,70.19999999999999,3.5000000000000284,18,8.5,0
648,C1,0,212.2,121.19999999999999,91.0,342,161.5,0
649,A1,0,104.7,80.7,24.0,90,42.5,0
649,B1,2,156.5,101.6,54.900000000000006,52,26,0
649,B2,0,81.4,73.10000000000001,8.299999999999997,36,17,0
649,C1,0,219.6,129.8,89.79999999999998,360,170,0
650,A1,0,108.70000000000002,83.6,25.100000000000023,108,51,0
650,B1,2,162.20000000000002,111.60000000000002,50.599999999999994,78,39,0
650,B2,0,86.80000000000001,76.7,10.100000000000009,54,25.5,0
650,C1,0,226.3,135.4,90.9,378,178.5,0
651,A1,0,121.0,91.7,29.299999999999997,126,59.5,0
651,B0,0,67.9,49.2,18.700000000000003,18,8.5,0
651,B1,2,160.2,115.60000000000001,44.59999999999998,104,52,0
651,B2,0,92.9,81.0,11.900000000000006,72,34,0
651,C1,0,229.7,142.0,87.69999999999999,396,187,0
652,A1,0,122.9,92.5,30.400000000000006,144,68,0
652,B0,0,70.2,51.7,18.5,36,17,0
652,B1,2,173.9,130.0,43.900000000000006,130,65,0
652,B2,0,101.30000000000001,84.6,16.700000000000017,90,42.5,0
652,C1,0,237.1,149.60000000000002,87.49999999999997,414,195.5,0
653,A1,0,126.9,95.4,31.5,162,76.5,0
653,B0,0,75.00000000000001,56.7,18.30000000000001,54,25.5,0
653,B1,2,179.60000000000002,130.40000000000003,49.19999999999999,156,78,0
653,B2,0,109.30000000000001,87.5,21.80000000000001,108,51,0
653,C1,0,243.8,158.2,85.60000000000002,432,204,0
654,A1,0,132.3,98.0,34.30000000000001,180,85,0
654,B0,0,82.4,66.30000000000001,16.099999999999994,72,34,0
654,B1,2,183.20000000000002,135.0,48.20000000000002,182,91,0
654,B2,0,115.7,91.10000000000001,24.599999999999994,126,59.5,0
654,C1,0,249.2,165.8,83.39999999999998,450,212.5,0
655,A1,0,133.0,99.9,33.099999999999994,198,93.5,0
655,B0,0,87.10000000000001,69.2,17.900000000000006,90,42.5,0
655,B1,2,192.3,145.10000000000002,47.19999999999999,208,104,0
655,B2,0,117.4,94.7,22.700000000000003,144,68,0
655,C1,0,256.6,171.4,85.20000000000002,468,221,0
656,A1,0,136.4,102.5,33.900000000000006,216,102,0
656,B0,0,91.30000000000001,68.0,23.30000000000001,108,51,0
656,B1,2,193.7,159.90000000000003,33.799999999999955,234,117,0
656,B2,0,127.5,98.30000000000001,29.19999999999999,162,76.5,0
657,A1,0,144.0,107.9,36.099999999999994,234,110.5,0
657,B0,0,97.0,74.2,22.799999999999997,126,59.5,0
657,B1,2,196.4,169.60000000000002,26.799999999999983,260,130,0
657,B2,0,134.3,103.30000000000001,31.0,180,85,0
658,A1,0,150.1,112.9,37.19999999999999,252,119,0
658,B0,0,96.30000000000001,78.4,17.900000000000006,144,68,0
658,B1,2,197.10000000000002,183.0,14.100000000000023,286,143,0
658,B2,0,137.3,105.5,31.80000000000001,198,93.5,0
659,A1,0,156.8,116.80000000000001,40.0,270,127.5,0
659,B0,0,104.20000000000002,80.9,23.30000000000001,162,76.5,0
659,B1,2,206.20000000000002,193.1,13.100000000000023,312,156,0
659,B2,0,134.7,109.79999999999998,24.900000000000006,216,102,0
660,A1,0,161.39999999999998,119.3,42.09999999999998,288,136,0
660,B0,0,108.2,84.80000000000001,23.39999999999999,180,85,0
660,B1,2,217.60000000000002,199.5,18.100000000000023,338,169,0
660,B2,0,138.2,114.10000000000001,24.09999999999998,234,110.5,0
661,A1,0,166.8,122.19999999999999,44.60000000000002,306,144.5,0
661,B0,0,114.20000000000002,88.0,26.200000000000017,198,93.5,0
661,B1,2,227.7,210.3,17.399999999999977,364,182,0
661,B2,0,144.3,118.4,25.900000000000006,252,119,0
662,A1,0,174.2,126.8,47.39999999999999,324,153,0
662,B0,0,119.9,90.6,29.30000000000001,216,102,0
662,B1,2,232.5,220.8,11.699999999999989,390,195,0
662,B2,0,154.3,121.6,32.70000000000002,270,127.5,0
663,A1,0,179.6,130.39999999999998,49.20000000000002,342,161.5,0
663,B0,0,121.60000000000001,95.2,26.400000000000006,234,110.5,0
663,B1,2,241.2,227.2,14.0,416,208,0
663,B2,0,160.0,123.5,36.5,288,136,0
664,A1,0,187.0,135.0,52.0,360,170,0
664,B0,0,129.7,103.5,26.19999999999999,252,119,0
664,B1,2,252.1,237.70000000000002,14.399999999999977,442,221,0
664,B2,0,163.60000000000002,125.0,38.60000000000002,306,144.5,0
665,A1,0,189.7,136.9,52.79999999999998,378,178.5,0
665,B0,0,135.3,108.0,27.30000000000001,270,127.5,0
665,B1,2,256.9,249.50000000000003,7.399999999999949,468,234,0
665,B2,0,170.0,128.6,41.400000000000006,324,153,0
666,A1,0,196.5,141.9,54.599999999999994,396,187,0
666,B0,0,139.7,114.6,25.099999999999994,288,136,0
666,B1,2,259.7,258.9,0.8000000000000114,494,247,0
666,B2,0,175.7,131.5,44.19999999999999,342,161.5,0
667,A1,0,206.0,148.60000000000002,57.39999999999998,414,195.5,0
667,B0,0,148.7,119.5,29.19999999999999,306,144.5,0
667,B1,0,270.3,253.4,16.900000000000006,520,260,1
667,B2,0,179.4,134.4,45.0,360,170,0
668,A1,0,205.7,150.5,55.19999999999999,432,204,0
668,B0,0,158.8,126.80000000000001,32.0,324,153,0
668,B2,0,182.2,139.4,42.79999999999998,378,178.5,0
669,A1,0,205.7,152.7,53.0,450,212.5,0
669,B0,0,165.6,130.8,34.79999999999998,342,161.5,0
669,B2,0,185.0,143.7,41.30000000000001,396,187,0
670,A1,0,209.70000000000002,155.6,54.10000000000002,468,221,0
670,B0,0,168.7,136.8,31.899999999999977,360,170,0
670,B2,0,182.39999999999998,147.3,35.099999999999966,414,195.5,0
670,C1,0,112.80000000000001,84.69999999999999,28.100000000000023,18,8.5,0
671,B0,0,174.3,143.2,31.100000000000023,378,178.5,0
671,B2,0,188.5,151.6,36.900000000000006,432,204,0
671,C1,0,116.2,87.3,28.900000000000006,36,17,0
672,B0,0,187.5,150.60000000000002,36.89999999999998,396,187,0
672,B2,0,200.60000000000002,156.9,43.70000000000002,450,212.5,0
672,C1,0,121.60000000000001,91.89999999999999,29.700000000000017,54,25.5,0
673,B0,0,198.39999999999998,159.39999999999998,39.0,414,195.5,0
673,B2,0,201.0,159.5,41.5,468,221,0
673,C1,0,126.3,92.5,33.8,72,34,0
674,B0,0,207.5,165.1,42.400000000000006,432,204,0
674,C1,0,133.7,96.1,37.599999999999994,90,42.5,0
675,B0,0,216.3,171.1,45.20000000000002,450,212.5,0
675,C1,0,141.1,104.69999999999999,36.400000000000006,108,51,0
676,B0,0,217.4,177.1,40.30000000000001,468,221,0
676,C1,0,149.89999999999998,115.7,34.199999999999974,126,59.5,0
677,C1,0,155.29999999999998,119.3,35.999999999999986,144,68,0
678,C1,0,161.3,126.5,34.80000000000001,162,76.5,0
679,C1,0,166.7,130.1,36.599999999999994,180,85,0
680,C1,0,172.1,137.7,34.400000000000006,198,93.5,0
681,C1,0,179.5,142.29999999999998,37.20000000000002,216,102,0
682,B1,2,112.40000000000002,21.700000000000006,90.70000000000002,26,13,1
682,C1,0,184.9,148.89999999999998,36.00000000000003,234,110.5,0
683,C1,0,192.3,153.5,38.80000000000001,252,119,0
684,C1,0,201.1,162.5,38.599999999999994,270,127.5,0
685,A1,0,73.30000000000001,67.2,6.1000000000000085,18,8.5,0
685,C1,0,205.8,165.4,40.400000000000006,288,136,0
686,A1,0,80.0,71.10000000000001,8.899999999999991,36,17,0
686,C1,0,210.5,169.29999999999998,41.20000000000002,306,144.5,0
687,A1,0,81.7,76.0,5.700000000000003,54,25.5,0
687,C1,0,215.9,172.89999999999998,43.00000000000003,324,153,0
688,A1,0,88.5,81.0,7.5,72,34,0
688,B2,0,77.70000000000002,73.19999999999999,4.500000000000028,18,8.5,0
688,C1,0,217.3,174.5,42.80000000000001,342,161.5,0
689,A1,0,94.60000000000001,85.30000000000001,9.299999999999997,90,42.5,0
689,B2,0,86.10000000000001,76.8,9.300000000000011,36,17,0
689,C1,0,222.7,177.1,45.599999999999994,360,170,0
690,A1,0,99.30000000000001,89.19999999999999,10.100000000000023,108,51,0
690,B2,0,88.2,81.10000000000001,7.099999999999994,54,25.5,0
690,C1,0,226.1,180.7,45.400000000000006,378,178.5,0
691,A1,0,105.0,93.10000000000001,11.899999999999991,126,59.5,0
691,B0,2,92.3,68.20000000000002,24.09999999999998,18,8.5,1
691,B2,0,93.9,84.0,9.900000000000006,72,34,0
691,C1,0,233.5,186.3,47.19999999999999,396,187,0
692,A1,0,110.4,96.7,13.700000000000003,144,68,0
692,B2,0,105.0,88.30000000000001,16.69999999999999,90,42.5,0
692,C1,0,237.6,189.60000000000002,47.99999999999997,414,195.5,0
693,A1,0,115.80000000000001,100.30000000000001,15.5,162,76.5,0
693,B2,0,105.70000000000002,91.19999999999999,14.500000000000028,108,51,0
693,C1,0,241.0,192.89999999999998,48.10000000000002,432,204,0
694,A1,0,122.2,104.9,17.299999999999997,180,85,0
694,B2,0,114.8,95.50000000000001,19.299999999999983,126,59.5,0
694,C1,0,251.1,199.2,51.900000000000006,450,212.5,0
695,A1,0,128.3,109.19999999999999,19.100000000000023,198,93.5,0
695,B2,0,118.9,99.8,19.10000000000001,144,68,0
695,C1,0,254.5,201.8,52.69999999999999,468,221,0
696,A1,0,135.4,112.5,22.900000000000006,216,102,0
696,B2,0,120.9,102.0,18.900000000000006,162,76.5,0
697,A1,0,137.8,116.10000000000001,21.700000000000003,234,110.5,0
697,B1,2,113.7,53.60000000000001,60.099999999999994,26,13,0
697,B2,0,128.0,106.30000000000001,21.69999999999999,180,85,0
698,A1,0,142.5,119.0,23.5,252,119,0
698,B1,2,128.9,69.5,59.400000000000006,52,26,0
698,B2,0,136.4,109.9,26.5,198,93.5,0
699,A1,0,148.2,121.9,26.299999999999983,270,127.5,0
699,B1,2,140.10000000000002,80.4,59.70000000000002,78,39,0
699,B2,0,144.8,113.5,31.30000000000001,216,102,0
700,A1,0,155.6,126.5,29.099999999999994,288,136,0
700,B1,2,151.3,88.30000000000003,62.999999999999986,104,52,0
700,B2,0,147.2,117.10000000000001,30.09999999999998,234,110.5,0
701,A1,0,160.0,129.1,30.900000000000006,306,144.5,0
701,B1,2,159.10000000000002,95.10000000000002,64.0,130,65,0
701,B2,0,148.9,120.0,28.900000000000006,252,119,0
702,A1,0,166.4,132.7,33.70000000000002,324,153,0
702,B1,2,168.3,106.00000000000001,62.3,156,78,0
702,B2,0,163.0,125.30000000000001,37.69999999999999,270,127.5,0
703,A1,0,176.2,138.7,37.5,342,161.5,0
703,B1,2,172.5,113.9,58.599999999999994,182,91,0
703,B2,0,166.39999999999998,127.9,38.49999999999997,288,136,0
704,A1,0,178.2,139.9,38.29999999999998,360,170,0
704,B1,2,185.3,122.00000000000003,63.29999999999998,208,104,0
704,B2,0,169.5,132.2,37.30000000000001,306,144.5,0
705,A1,0,184.6,143.5,41.099999999999994,378,178.5,0
705,B1,2,194.5,131.90000000000003,62.599999999999966,234,117,0
705,B2,0,171.9,136.8,35.099999999999994,324,153,0
706,A1,0,190.0,147.10000000000002,42.89999999999998,396,187,0
706,B0,0,73.60000000000001,33.800000000000004,39.800000000000004,18,8.5,1
706,B1,2,203.0,146.10000000000002,56.89999999999998,260,130,0
706,B2,0,168.3,139.39999999999998,28.900000000000034,342,161.5,0
707,A1,0,197.39999999999998,151.7,45.69999999999999,414,195.5,0
707,B1,2,211.5,156.60000000000002,54.89999999999998,286,143,0
707,B2,0,171.7,143.0,28.69999999999999,360,170,0
708,A1,0,202.8,155.3,47.5,432,204,0
708,B1,2,220.0,172.1,47.900000000000006,312,156,0
708,B2,0,176.1,147.6,28.5,378,178.5,0
709,A1,0,208.2,158.9,49.29999999999998,450,212.5,0
709,B1,2,229.2,177.0,52.19999999999999,338,169,0
709,B2,0,173.5,150.2,23.30000000000001,396,187,0
710,A1,0,213.60000000000002,162.5,51.10000000000002,468,221,0
710,B1,2,237.0,178.8,58.19999999999999,364,182,0
710,B2,0,177.89999999999998,153.8,24.099999999999966,414,195.5,0
710,C1,0,105.30000000000001,104.3,1.0000000000000142,18,8.5,0
711,B1,2,240.5,198.3,42.19999999999999,390,195,0
711,B2,0,187.6,156.7,30.900000000000006,432,204,0
711,C1,2,107.9,106.7,1.2000000000000028,36,17,1
712,B1,2,254.7,211.8,42.89999999999998,416,208,0
712,B2,0,203.60000000000002,158.9,44.70000000000002,450,212.5,0
713,B1,2,263.3,227.70000000000002,35.599999999999994,442,221,0
713,B2,0,217.0,162.5,54.5,468,221,0
714,B1,2,273.20000000000005,243.9,29.30000000000004,468,234,0
715,B1,2,283.1,253.1,30.00000000000003,494,247,0
716,B1,2,290.9,263.9,27.0,520,260,0
717,B1,2,302.1,280.79999999999995,21.300000000000068,546,273,0
718,B1,2,308.6,287.9,20.700000000000045,572,286,0
719,B1,2,322.8,296.4,26.400000000000034,598,299,0
720,B1,2,330.6,313.2,17.400000000000034,624,312,0
721,B0,0,42.9,15.100000000000007,27.79999999999999,18,8.5,0
721,B1,2,338.4,326.0,12.399999999999977,650,325,0
722,B0,0,46.2,19.3,26.900000000000002,36,17,0
722,B1,2,346.2,340.1,6.099999999999966,676,338,0
723,B0,0,51.60000000000001,22.9,28.70000000000001,54,25.5,0
724,B0,0,54.0,23.5,30.5,72,34,0
725,A1,2,64.5,63.300000000000004,1.1999999999999957,18,8.5,1
725,B0,0,48.30000000000001,22.000000000000007,26.300000000000004,90,42.5,0
726,B0,0,52.800000000000004,26.7,26.100000000000005,108,51,0
726,C1,0,101.80000000000001,74.19999999999999,27.600000000000023,18,8.5,1
727,B0,0,55.8,30.900000000000002,24.899999999999995,126,59.5,0
728,B0,0,62.199999999999996,38.5,23.699999999999996,144,68,0
728,B2,0,71.60000000000001,64.10000000000001,7.5,18,8.5,0
729,B0,0,66.5,40.00000000000001,26.499999999999993,162,76.5,0
729,B2,0,77.7,68.4,9.299999999999997,36,17,0
730,B0,0,74.60000000000001,46.300000000000004,28.300000000000004,180,85,0
730,B2,0,86.4,71.30000000000001,15.099999999999994,54,25.5,0
731,B0,0,78.30000000000001,55.20000000000001,23.1,198,93.5,0
731,B2,0,91.1,74.2,16.89999999999999,72,34,0
732,B0,0,86.7,58.800000000000004,27.9,216,102,0
732,B2,0,92.5,77.80000000000001,14.699999999999989,90,42.5,0
733,B0,0,89.80000000000001,67.1,22.700000000000017,234,110.5,0
733,B2,0,91.9,81.4,10.5,108,51,0
734,B0,0,92.2,73.7,18.5,252,119,0
734,B2,0,101.3,85.0,16.299999999999997,126,59.5,0
735,B0,0,89.5,70.9,18.599999999999994,270,127.5,0
735,B2,0,113.69999999999999,88.6,25.099999999999994,144,68,0
736,B0,0,95.89999999999999,81.5,14.399999999999991,288,136,0
736,B2,0,119.1,92.2,26.89999999999999,162,76.5,0
737,B0,0,101.3,90.1,11.200000000000003,306,144.5,0
737,B1,2,174.00000000000003,172.60000000000002,1.4000000000000057,26,13,0
737,B2,0,124.5,95.80000000000001,28.69999999999999,180,85,0
738,B0,2,98.7,96.7,2.0,324,153,1
738,B1,2,181.8,179.0,2.8000000000000114,52,26,0
738,B2,0,131.9,100.4,31.5,198,93.5,0
739,B1,2,194.50000000000003,192.4,2.1000000000000227,78,39,0
739,B2,0,131.3,103.0,28.30000000000001,216,102,0
740,A1,0,68.4,29.60000000000001,38.8,18,8.5,1
740,B1,2,207.8,196.6,11.200000000000017,104,52,0
740,B2,0,136.7,106.6,30.099999999999994,234,110.5,0
741,B1,2,215.0,200.8,14.199999999999989,130,65,0
741,B2,0,143.1,111.2,31.89999999999999,252,119,0
741,C1,0,113.10000000000001,66.2,46.900000000000006,18,8.5,0
742,B1,2,229.60000000000002,202.90000000000003,26.69999999999999,156,78,0
742,B2,0,144.5,113.80000000000001,30.69999999999999,270,127.5,0
742,C1,0,116.5,68.8,47.7,36,17,0
743,B1,2,234.0,210.70000000000002,23.299999999999983,182,91,0
743,B2,0,144.89999999999998,117.4,27.49999999999997,288,136,0
743,C1,0,125.9,75.39999999999999,50.500000000000014,54,25.5,0
744,B1,2,249.60000000000002,216.60000000000002,33.0,208,104,0
744,B2,0,153.3,121.0,32.30000000000001,306,144.5,0
744,C1,0,129.3,80.0,49.30000000000001,72,34,0
745,B1,2,256.40000000000003,228.7,27.700000000000045,234,117,0
745,B2,0,167.7,124.6,43.099999999999994,324,153,0
745,C1,0,132.7,84.6,48.099999999999994,90,42.5,0
746,B1,2,268.4,246.3,22.099999999999966,260,130,0
746,B2,0,173.1,128.2,44.900000000000006,342,161.5,0
746,C1,0,141.1,86.19999999999999,54.900000000000006,108,51,0
747,B1,2,278.3,254.8,23.5,286,143,0
747,B2,0,178.5,131.8,46.69999999999999,360,170,0
747,C1,0,151.9,85.5,66.4,126,59.5,0
748,B1,2,284.0,266.6,17.399999999999977,312,156,0
748,B2,0,182.89999999999998,135.4,47.49999999999997,378,178.5,0
748,C1,0,154.3,91.1,63.20000000000002,144,68,0
749,B1,2,295.9,278.8,17.099999999999966,338,169,0
749,B2,0,184.3,139.0,45.30000000000001,396,187,0
749,C1,0,163.70000000000002,98.70000000000002,65.0,162,76.5,0
750,B1,2,308.6,290.1,18.5,364,182,0
750,B2,0,185.7,142.6,43.099999999999994,414,195.5,0
750,C1,0,170.5,99.0,71.5,180,85,0
751,B1,2,316.4,291.6,24.799999999999955,390,195,0
751,B2,0,186.1,146.2,39.900000000000006,432,204,0
751,C1,0,176.5,104.9,71.6,198,93.5,0
752,B1,2,322.8,300.7,22.100000000000023,416,208,0
752,B2,0,191.2,150.5,40.69999999999999,450,212.5,0
752,C1,0,177.5,110.79999999999998,66.70000000000002,216,102,0
753,B0,0,68.00000000000001,48.300000000000004,19.70000000000001,18,8.5,1
753,B1,2,329.9,296.8,33.099999999999966,442,221,0
753,B2,0,190.3,154.8,35.5,468,221,0
753,C1,0,183.9,116.39999999999999,67.50000000000001,234,110.5,0
754,B1,2,338.4,304.6,33.799999999999955,468,234,0
754,C1,0,190.7,125.70000000000002,64.99999999999997,252,119,0
755,A1,0,63.300000000000004,9.500000000000005,53.8,18,8.5,0
755,B1,2,346.2,308.1,38.099999999999966,494,247,0
755,C1,0,194.7,127.6,67.1,270,127.5,0
756,A1,0,65.0,15.400000000000002,49.599999999999994,36,17,0
756,B1,2,356.0,302.9,53.10000000000002,520,260,0
756,C1,0,200.2,128.9,71.29999999999998,288,136,0
757,A1,0,73.2,14.4,58.800000000000004,54,25.5,0
757,B1,2,365.2,312.7,52.5,546,273,0
757,C1,0,206.3,135.2,71.10000000000002,306,144.5,0
758,A1,0,78.4,20.4,58.00000000000001,72,34,0
758,B1,2,372.3,319.8,52.5,572,286,0
758,C1,0,209.8,138.5,71.30000000000001,324,153,0
759,A1,0,83.80000000000001,20.0,63.80000000000001,90,42.5,0
759,B1,2,383.6,331.0,52.60000000000002,598,299,0
759,C1,0,217.9,139.1,78.80000000000001,342,161.5,0
760,A1,0,83.20000000000002,30.599999999999998,52.60000000000002,108,51,0
760,B1,2,385.8,345.0,40.80000000000001,624,312,0
760,C1,0,221.9,146.0,75.9,360,170,0
761,A1,0,90.0,35.900000000000006,54.099999999999994,126,59.5,0
761,B1,2,388.70000000000005,346.3,42.400000000000034,650,325,0
761,C1,0,227.3,157.6,69.70000000000002,378,178.5,0
762,A1,0,94.6,33.1,61.49999999999999,144,68,0
762,B1,2,396.5,348.4,48.10000000000002,676,338,0
762,C1,0,234.3,163.5,70.80000000000001,396,187,0
763,A1,0,94.0,42.7,51.3,162,76.5,0
763,C1,0,242.7,174.10000000000002,68.59999999999997,414,195.5,0
764,A1,0,100.80000000000001,39.0,61.80000000000001,180,85,0
764,C1,0,248.8,178.7,70.10000000000002,432,204,0
765,A1,0,107.80000000000001,42.900000000000006,64.9,198,93.5,0
765,C1,0,258.9,184.0,74.89999999999998,450,212.5,0
766,A1,0,118.3,47.199999999999996,71.1,216,102,0
766,C1,0,262.4,188.3,74.09999999999997,468,221,0
767,A1,0,123.9,49.4,74.5,234,110.5,0
768,A1,0,135.1,56.4,78.69999999999999,252,119,0
768,B0,0,63.20000000000001,32.900000000000006,30.300000000000004,18,8.5,0
768,B2,0,81.20000000000002,69.69999999999999,11.500000000000028,18,8.5,0
769,A1,0,136.10000000000002,60.300000000000004,75.80000000000001,270,127.5,0
769,B0,0,67.3,36.2,31.099999999999994,36,17,0
769,B2,0,84.3,74.00000000000001,10.299999999999983,36,17,0
770,A1,0,148.89999999999998,67.6,81.29999999999998,288,136,0
770,B0,0,62.000000000000014,36.1,25.900000000000013,54,25.5,0
770,B2,0,89.7,77.60000000000001,12.099999999999994,54,25.5,0
771,A1,0,148.5,72.8,75.7,306,144.5,0
771,B0,0,56.400000000000006,37.7,18.700000000000003,72,34,0
771,B2,0,95.1,81.20000000000002,13.899999999999977,72,34,0
772,A1,0,159.5,77.2,82.3,324,153,0
772,B0,0,62.80000000000001,39.300000000000004,23.500000000000007,90,42.5,0
772,B2,0,103.5,84.80000000000001,18.69999999999999,90,42.5,0
773,A1,0,160.7,82.69999999999999,78.0,342,161.5,0
773,B0,0,62.20000000000001,43.900000000000006,18.300000000000004,108,51,0
773,B2,0,112.20000000000002,87.69999999999999,24.50000000000003,108,51,0
774,A1,0,167.5,94.0,73.5,360,170,0
774,B0,0,73.60000000000001,48.5,25.10000000000001,126,59.5,0
774,B2,0,118.3,92.00000000000001,26.299999999999983,126,59.5,0
775,A1,0,166.1,99.19999999999999,66.9,378,178.5,0
775,B0,0,80.30000000000001,52.1,28.20000000000001,144,68,0
775,B2,0,124.69999999999999,95.60000000000001,29.09999999999998,144,68,0
776,A1,0,161.7,102.4,59.29999999999998,396,187,0
776,B0,0,100.4,57.400000000000006,43.0,162,76.5,0
776,B2,0,132.8,100.9,31.900000000000006,162,76.5,0
777,A1,0,164.5,110.7,53.8,414,195.5,0
777,B0,0,105.80000000000001,60.00000000000001,45.800000000000004,180,85,0
777,B1,2,184.20000000000002,134.70000000000002,49.5,26,13,0
777,B2,0,136.2,103.5,32.69999999999999,180,85,0
778,A1,0,172.5,117.1,55.400000000000006,432,204,0
778,B0,0,110.20000000000002,60.60000000000001,49.60000000000001,198,93.5,0
778,B1,2,192.70000000000002,146.9,45.80000000000001,52,26,0
778,B2,0,140.9,106.4,34.5,198,93.5,0
779,A1,0,182.9,127.7,55.2,450,212.5,0
779,B0,0,118.60000000000001,65.2,53.400000000000006,216,102,0
779,B1,2,197.00000000000003,149.60000000000002,47.400000000000006,78,39,0
779,B2,0,146.0,110.69999999999999,35.30000000000001,216,102,0
780,A1,0,182.9,124.6,58.30000000000001,468,221,0
780,B0,0,123.7,68.5,55.2,234,110.5,0
780,B1,2,207.6,156.8,50.79999999999998,104,52,0
780,B2,0,147.4,114.3,33.10000000000001,234,110.5,0
781,B0,0,131.5,70.5,61.0,252,119,0
781,B1,2,213.3,156.60000000000002,56.69999999999999,130,65,0
781,B2,0,149.5,118.6,30.900000000000006,252,119,0
781,C1,0,103.00000000000001,93.5,9.500000000000014,18,8.5,0
782,B0,0,136.3,75.5,60.80000000000001,270,127.5,0
782,B1,2,221.10000000000002,162.40000000000003,58.69999999999999,156,78,0
782,B2,0,153.2,121.5,31.69999999999999,270,127.5,0
782,C1,0,104.4,96.10000000000001,8.299999999999997,36,17,0
783,B0,0,132.39999999999998,82.8,49.59999999999998,288,136,0
783,B1,2,226.8,162.4,64.4,182,91,0
783,B2,0,158.3,125.8,32.500000000000014,288,136,0
783,C1,0,105.80000000000001,100.7,5.1000000000000085,54,25.5,0
784,B0,0,146.5,90.1,56.400000000000006,306,144.5,0
784,B1,2,234.60000000000002,166.50000000000003,68.1,208,104,0
784,B2,0,156.7,129.4,27.299999999999983,306,144.5,0
784,C1,0,108.2,103.30000000000001,4.8999999999999915,72,34,0
785,B0,0,144.5,92.30000000000001,52.19999999999999,324,153,0
785,B1,2,242.40000000000003,179.3,63.10000000000002,234,117,0
785,B2,0,163.10000000000002,133.0,30.100000000000023,324,153,0
785,C1,0,106.60000000000001,105.9,0.7000000000000028,90,42.5,0
786,B0,0,151.6,100.6,51.0,342,161.5,0
786,B1,2,248.10000000000002,181.3,66.80000000000001,260,130,0
786,B2,0,171.5,136.6,34.900000000000006,342,161.5,0
786,C1,0,110.4,110.19999999999999,0.20000000000001705,108,51,0
787,B0,0,159.3,103.5,55.80000000000001,360,170,0
787,B1,2,255.90000000000003,195.10000000000002,60.80000000000001,286,143,0
787,B2,0,176.2,139.5,36.69999999999999,360,170,0
787,C1,0,116.9,114.50000000000001,2.3999999999999915,126,59.5,0
788,B0,0,156.39999999999998,109.8,46.59999999999998,378,178.5,0
788,B1,2,263.0,196.5,66.5,312,156,0
788,B2,0,187.3,143.8,43.5,378,178.5,0
788,C1,0,121.4,116.8,4.6000000000000085,144,68,0
789,B0,0,167.4,115.70000000000002,51.69999999999999,396,187,0
